#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"Staphylococcus aureus",,"""AR_0684"",""SRS7923705""","PDT000923024.1","ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE","ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,delafloxacin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0685"",""SRS7923704""","PDT000923025.1","erm(C)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mepA=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","erm(C)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,murA_G257D=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=R,daptomycin=S,delafloxacin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=S,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0692"",""SRS7923703""","PDT000923026.1","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,gyrA_S85P=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,gyrA_S85P=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,delafloxacin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0693"",""SRS7923702""","PDT000923027.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=MISTRANSLATION,ant(9)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,gyrA_S84L=POINT,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,mupA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=MISTRANSLATION,ant(9)-Ia=COMPLETE,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,gyrA_S84L=POINT,mph(C)=COMPLETE,msr(A)=COMPLETE,mupA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,delafloxacin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0694"",""SRS7923701""","PDT000923028.1","ant(9)-Ia=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,gyrA_S85P=POINT,mepA=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,gyrA_S85P=POINT,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,delafloxacin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0695"",""SRS7923700""","PDT000923029.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,gyrA_S85P=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE,tet(M)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,gyrA_S85P=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_E84K=POINT,parC_S80F=POINT,tet(38)=COMPLETE,tet(M)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,delafloxacin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0681"",""SRS7923673""","PDT000923052.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=S,daptomycin=S,delafloxacin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0686"",""SRS7923672""","PDT000923053.1","blaI=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","cefoxitin=S,ceftaroline=S,clindamycin=S,daptomycin=S,delafloxacin=S,doxycycline=S,erythromycin=S,gentamicin=S,levofloxacin=S,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0687"",""SRS7923671""","PDT000923054.1","ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE","ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=S,daptomycin=S,delafloxacin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=S,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0710"",""SRS7923755""","PDT000923060.1","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,cfr=COMPLETE,erm(A)=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,lsa(B)=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_E84K=POINT,str=PARTIAL,tet(38)=COMPLETE,tet(K)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,cfr=COMPLETE,erm(A)=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,lsa(B)=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,parC_E84K=POINT,str=PARTIAL,tet(38)=COMPLETE,tet(K)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0709"",""SRS7923754""","PDT000923061.1","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0708"",""SRS7923753""","PDT000923062.1","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88G=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88G=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0707"",""SRS7923752""","PDT000923063.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,aadD1=PARTIAL_END_OF_CONTIG,ant(9)-Ia=COMPLETE,bleO=COMPLETE,bleO=PARTIAL_END_OF_CONTIG,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE,tet(K)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,aadD1=PARTIAL_END_OF_CONTIG,ant(9)-Ia=COMPLETE,bleO=COMPLETE,bleO=PARTIAL_END_OF_CONTIG,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE,tet(K)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0706"",""SRS7923751""","PDT000923064.1","ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE","ant(6)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecR1=PARTIAL,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_G257D=POINT,parC_S80Y=POINT,sat4=COMPLETE,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0704"",""SRS7923749""","PDT000923066.1","ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,glpT_A100V=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,sat4=COMPLETE,tet(38)=COMPLETE","ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,glpT_A100V=POINT,mecA=COMPLETE,mecR1=PARTIAL,mph(C)=COMPLETE,msr(A)=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,sat4=COMPLETE,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0725"",""SRS7923743""","PDT000923067.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,mepA=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=I,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tedizolid=I,tetracycline=R,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0724"",""SRS7923742""","PDT000923068.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,dfrC=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,dfrC=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=I,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tedizolid=R,tetracycline=S,trimethoprim-sulfamethoxazole=R,vancomycin=S"
"Staphylococcus aureus",,"""AR_0723"",""SRS7923741""","PDT000923069.1","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,cfr=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88G=POINT,lsa(B)=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_E84K=POINT,str=PARTIAL,tet(38)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,cfr=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88G=POINT,lsa(B)=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,parC_E84K=POINT,str=PARTIAL,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=R,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tedizolid=I,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0722"",""SRS7923740""","PDT000923070.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,aadD1=PARTIAL_END_OF_CONTIG,ant(9)-Ia=COMPLETE,bleO=COMPLETE,cfr=COMPLETE,dfrC=COMPLETE,erm(A)=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,lsa(B)=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_E84K=POINT,rplC_G152D=POINT,rpoB_S464P=POINT,str=PARTIAL,tet(38)=COMPLETE,tet(K)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,aadD1=PARTIAL_END_OF_CONTIG,ant(9)-Ia=COMPLETE,bleO=COMPLETE,cfr=COMPLETE,dfrC=COMPLETE,erm(A)=COMPLETE,erm(C)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,lsa(B)=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,parC_E84K=POINT,rplC_G152D=POINT,rpoB_S464P=POINT,str=PARTIAL,tet(38)=COMPLETE,tet(K)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=R,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=R,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=R,tedizolid=S,tetracycline=R,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0721"",""SRS7923739""","PDT000923071.1","23S_G2604T=POINT,aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,dfrC=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_S80F=POINT,rpoB_H481N=POINT,tet(38)=COMPLETE","23S_G2604T=POINT,aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,dfrC=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_S80F=POINT,rpoB_H481N=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=S,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=R,mupirocin=ND,oxacillin=R,penicillin=R,rifampin=S,tedizolid=R,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0703"",""SRS7923738""","PDT000923072.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,ant(9)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,dfrB_F99Y=POINT,dfrB_H150R=POINT,erm(A)=COMPLETE,fosB=COMPLETE,fusA_M453I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=MISTRANSLATION,mecR1=COMPLETE,mepA=COMPLETE,murA_G257D=POINT,parC_S80F=POINT,rpoB_A477T=POINT,rpoB_H481N=POINT,sat4=COMPLETE,tet(38)=COMPLETE,tet(M)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,ant(6)-Ia=COMPLETE,ant(9)-Ia=MISTRANSLATION,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,dfrB_F99Y=POINT,dfrB_H150R=POINT,erm(A)=COMPLETE,fosB=COMPLETE,fusA_M453I=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=MISTRANSLATION,mecR1=COMPLETE,murA_G257D=POINT,parC_S80F=POINT,rpoB_A477T=POINT,rpoB_H481N=POINT,sat4=COMPLETE,tet(38)=COMPLETE,tet(M)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0720"",""SRS7923737""","PDT000923073.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,aadD1=PARTIAL_END_OF_CONTIG,ant(9)-Ia=COMPLETE,bleO=COMPLETE,cfr=COMPLETE,dfrC=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,lsa(B)=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,parC_E84K=POINT,rplC_G152D=POINT,str=PARTIAL,tet(38)=COMPLETE,tet(38)=MISTRANSLATION,tet(K)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,aadD1=PARTIAL_END_OF_CONTIG,ant(9)-Ia=COMPLETE,bleO=COMPLETE,cfr=COMPLETE,dfrC=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,lsa(B)=COMPLETE,mecA=COMPLETE,mecR1=PARTIAL,parC_E84K=POINT,rplC_G152D=POINT,str=PARTIAL,tet(38)=COMPLETE,tet(38)=MISTRANSLATION,tet(K)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=S,doxycycline=S,erythromycin=R,gentamicin=S,levofloxacin=R,linezolid=R,mupirocin=ND,oxacillin=S,penicillin=R,rifampin=S,tedizolid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""AR_0719"",""SRS7923736""","PDT000923074.1","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0718"",""SRS7923735""","PDT000923075.2","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE,tet(M)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_S84L=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_E84G=POINT,parC_S80Y=POINT,tet(38)=COMPLETE,tet(M)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
"Staphylococcus aureus",,"""AR_0717"",""SRS7923734""","PDT000923076.1","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,mepA=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,ant(9)-Ia=COMPLETE,bleO=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,gyrA_E88K=POINT,mecA=COMPLETE,mecI=COMPLETE,mecR1=COMPLETE,parC_S80F=POINT,tet(38)=COMPLETE","cefoxitin=R,ceftaroline=R,clindamycin=R,daptomycin=R,doxycycline=R,erythromycin=R,gentamicin=R,levofloxacin=R,linezolid=R,mupirocin=R,oxacillin=R,penicillin=R,rifampin=R,tedizolid=R,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=R"
