#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"E.coli and Shigella",,"""SRS6732422"",""ampC_0112""","PDT000966279.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",,"cefotaxime=R,cefoxitin=R,ceftazidime=I"
"E.coli and Shigella",,"""SRS6732421"",""ampC_0012""","PDT000966280.1","acrF=COMPLETE,ampC_T-32A=POINT,blaEC=COMPLETE,blaTEM-1=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,pmrB_E123D=POINT,pmrB_V161G=POINT,tet(B)=COMPLETE","ampC_T-32A=POINT,blaTEM-1=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,pmrB_E123D=POINT,pmrB_V161G=POINT,tet(B)=COMPLETE","cefotaxime=S,cefoxitin=R,ceftazidime=S"
"E.coli and Shigella",,"""SRS6732420"",""ampC_0111""","PDT000966281.1","aac(3)-VIa=COMPLETE,aadA1=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,emrD=COMPLETE,gar_fam=HMM,gyrA_S83L=POINT,mdtM=COMPLETE,sat2=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,sul2=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE","aac(3)-VIa=COMPLETE,aadA1=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,gar_fam=HMM,gyrA_S83L=POINT,sat2=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,sul2=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732418"",""ampC_0109""","PDT000966283.1","acrF=MISTRANSLATION,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE","blaCMY-2=COMPLETE","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732417"",""ampC_0108""","PDT000966284.1","acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE","blaCMY-2=COMPLETE","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732415"",""ampC_0106""","PDT000966286.1","acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE","blaCMY-2=COMPLETE","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732413"",""ampC_0104""","PDT000966288.1","aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,cyaA_S352T=POINT,floR=COMPLETE,gar_fam=HMM,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aac(3)-VIa=COMPLETE,aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,cyaA_S352T=POINT,floR=COMPLETE,gar_fam=HMM,gyrA_S83L=POINT,parC_S80I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732411"",""ampC_0064""","PDT000966290.1","acrF=COMPLETE,ampC_C-42T=POINT,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT","ampC_C-42T=POINT,glpT_E448K=POINT,pmrB_Y358N=POINT","cefotaxime=R,cefoxitin=R,ceftazidime=I"
"E.coli and Shigella",,"""SRS6732407"",""ampC_0007""","PDT000966294.1","acrF=COMPLETE,ampC_T-32A=POINT,blaEC-5=COMPLETE,glpT_E448K=POINT,pmrB_E123D=POINT","ampC_T-32A=POINT,glpT_E448K=POINT,pmrB_E123D=POINT","cefotaxime=S,cefoxitin=R,ceftazidime=S"
"E.coli and Shigella",,"""SRS6732406"",""ampC_0060""","PDT000966295.1","acrF=COMPLETE,ampC_T-32A=POINT,blaEC=COMPLETE,blaTEM-1=COMPLETE,glpT_E448K=POINT,pmrB_E123D=POINT,tet(B)=COMPLETE","ampC_T-32A=POINT,blaTEM-1=COMPLETE,glpT_E448K=POINT,pmrB_E123D=POINT,tet(B)=COMPLETE","cefotaxime=S,cefoxitin=R,ceftazidime=S"
"E.coli and Shigella",,"""SRS6732405"",""ampC_0059""","PDT000966296.1","acrF=COMPLETE,blaCMY-59=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,parE_S458A=POINT","blaCMY-59=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,parE_S458A=POINT","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732404"",""ampC_0058""","PDT000966297.1","acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,blaTEM-32=COMPLETE,cyaA_S352T=POINT","blaCMY-2=COMPLETE,blaTEM-32=COMPLETE,cyaA_S352T=POINT","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732403"",""ampC_0057""","PDT000966298.1","aadA1=COMPLETE,acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC-5=COMPLETE,dfrA1=COMPLETE,marR_S3N=POINT,sat2=COMPLETE,uhpT_E350Q=POINT","aadA1=COMPLETE,blaCMY-2=COMPLETE,blaEC-5=COMPLETE,dfrA1=COMPLETE,marR_S3N=POINT,sat2=COMPLETE,uhpT_E350Q=POINT","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732402"",""ampC_0056""","PDT000966299.1","acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,emrD=COMPLETE,mdtM=COMPLETE,uhpT_E350Q=POINT","blaCMY-2=COMPLETE,uhpT_E350Q=POINT","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732401"",""ampC_0055""","PDT000966300.1","acrF=COMPLETE,ampC_C-42T=POINT,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT,uhpT_E350Q=POINT","ampC_C-42T=POINT,glpT_E448K=POINT,pmrB_Y358N=POINT,uhpT_E350Q=POINT","cefotaxime=I,cefoxitin=R,ceftazidime=I"
"E.coli and Shigella",,"""SRS6732400"",""ampC_0054""","PDT000966301.1","aac(3)-IId=MISTRANSLATION,aadA1=COMPLETE,acrF=PARTIAL,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,blaTEM-116=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,dfrA17=COMPLETE,dfrA1=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_E84G=POINT,parC_S80I=POINT,parE_I355T=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE,uhpT_E350Q=POINT","aac(3)-IId=MISTRANSLATION,aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaTEM-116=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,dfrA17=COMPLETE,dfrA1=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_E84G=POINT,parC_S80I=POINT,parE_I355T=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE,uhpT_E350Q=POINT","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732399"",""ampC_0053""","PDT000966302.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,dfrA14=COMPLETE,qnrS1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,dfrA14=COMPLETE,qnrS1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","cefotaxime=S,cefoxitin=R,ceftazidime=S"
"E.coli and Shigella",,"""SRS6732398"",""ampC_0052""","PDT000966303.1","aadA1=COMPLETE,acrF=COMPLETE,ampC_C-42T=POINT,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,parE_E460K=POINT,pmrB_Y358N=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE","aadA1=COMPLETE,ampC_C-42T=POINT,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA1=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,parE_E460K=POINT,pmrB_Y358N=POINT,sat2=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE","cefotaxime=R,cefoxitin=R,ceftazidime=I"
"E.coli and Shigella",,"""SRS6732397"",""ampC_0051""","PDT000966304.1","acrF=COMPLETE,ampC_C-42T=POINT,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT,sul1=COMPLETE,tet(B)=COMPLETE","ampC_C-42T=POINT,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,glpT_E448K=POINT,pmrB_Y358N=POINT,sul1=COMPLETE,tet(B)=COMPLETE","cefotaxime=R,cefoxitin=R,ceftazidime=I"
"E.coli and Shigella",,"""SRS6732396"",""ampC_0006""","PDT000966305.1","acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,mdtM=COMPLETE","cyaA_S352T=POINT","cefotaxime=S,cefoxitin=R,ceftazidime=S"
"E.coli and Shigella",,"""SRS6732394"",""ampC_0049""","PDT000966307.1","aadA1=COMPLETE,aadA2=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,dfrA12=COMPLETE,dfrA1=COMPLETE,emrD=COMPLETE,mdtM=COMPLETE,mph(A)=COMPLETE,sat2=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aadA1=COMPLETE,aadA2=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,dfrA12=COMPLETE,dfrA1=COMPLETE,mph(A)=COMPLETE,sat2=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732393"",""ampC_0048""","PDT000966308.1","acrF=COMPLETE,ampC_C-42T=POINT,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT","ampC_C-42T=POINT,glpT_E448K=POINT,pmrB_Y358N=POINT","cefotaxime=S,cefoxitin=R,ceftazidime=S"
"E.coli and Shigella",,"""SRS6732392"",""ampC_0047""","PDT000966309.1","acrF=COMPLETE,ampC_C-42T=POINT,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT","ampC_C-42T=POINT,glpT_E448K=POINT,pmrB_Y358N=POINT","cefotaxime=R,cefoxitin=R,ceftazidime=I"
"E.coli and Shigella",,"""SRS6732391"",""ampC_0046""","PDT000966310.1","acrF=COMPLETE,ampC_C-42T=POINT,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT","ampC_C-42T=POINT,glpT_E448K=POINT,pmrB_Y358N=POINT","cefotaxime=I,cefoxitin=R,ceftazidime=I"
"E.coli and Shigella",,"""SRS6732390"",""ampC_0045""","PDT000966311.1","acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,parE_I529L=POINT,ptsI_V25I=POINT,tet(A)=COMPLETE,uhpT_E350Q=POINT","blaCMY-2=COMPLETE,blaTEM-1=COMPLETE,parE_I529L=POINT,ptsI_V25I=POINT,tet(A)=COMPLETE,uhpT_E350Q=POINT","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732389"",""ampC_0044""","PDT000966312.1","aac(3)-IIe=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,sul2=COMPLETE,tet(A)=COMPLETE,tet(A)=PARTIAL_END_OF_CONTIG","aac(3)-IIe=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,floR=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,parE_S458A=POINT,sul2=COMPLETE,tet(A)=COMPLETE,tet(A)=PARTIAL_END_OF_CONTIG","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732388"",""ampC_0043""","PDT000966313.1","aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,dfrA1=COMPLETE,gyrA_S83L=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,dfrA1=COMPLETE,gyrA_S83L=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE","cefotaxime=S,cefoxitin=R,ceftazidime=S"
"E.coli and Shigella",,"""SRS6732386"",""ampC_0041""","PDT000966315.1","acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE","blaCMY-2=COMPLETE","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732385"",""ampC_0005""","PDT000966316.1","aadA1=COMPLETE,acrF=COMPLETE,ampC_G-15GG=POINT,blaEC=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,ptsI_V25I=POINT,sul1=COMPLETE,uhpT_E350Q=POINT","aadA1=COMPLETE,ampC_G-15GG=POINT,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,ptsI_V25I=POINT,sul1=COMPLETE,uhpT_E350Q=POINT","cefotaxime=S,cefoxitin=R,ceftazidime=S"
"E.coli and Shigella",,"""SRS6732383"",""ampC_0039""","PDT000966318.1","aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,catA1=COMPLETE,dfrA17=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_A56T=POINT,parC_S80I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE","aadA5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,catA1=COMPLETE,dfrA17=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_A56T=POINT,parC_S80I=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732382"",""ampC_0038""","PDT000966319.1","acrF=PARTIAL,blaDHA-1=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA17=COMPLETE,mph(A)=COMPLETE,qnrB4=COMPLETE,sul1=COMPLETE","blaDHA-1=COMPLETE,blaTEM-1=COMPLETE,dfrA17=COMPLETE,mph(A)=COMPLETE,qnrB4=COMPLETE,sul1=COMPLETE","cefotaxime=I,cefoxitin=R,ceftazidime=I"
"E.coli and Shigella",,"""SRS6732381"",""ampC_0037""","PDT000966320.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA5=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE","aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaTEM-1=COMPLETE,dfrA5=COMPLETE,sul2=COMPLETE","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732380"",""ampC_0036""","PDT000966321.1","aadA1=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,acrF=COMPLETE,ampC_C-42T=POINT,blaEC=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,pmrB_Y358N=POINT,sul3=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","aadA1=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,ampC_C-42T=POINT,cmlA1=COMPLETE,dfrA12=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,parE_S458A=POINT,pmrB_Y358N=POINT,sul3=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","cefotaxime=R,cefoxitin=R,ceftazidime=I"
"E.coli and Shigella",,"""SRS6732378"",""ampC_0011""","PDT000966323.1","acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,blaTEM=COMPLETE,gyrA_S83L=POINT,ptsI_V25I=POINT,qnrS1=COMPLETE,uhpT_E350Q=POINT","blaCMY-2=COMPLETE,blaTEM=COMPLETE,gyrA_S83L=POINT,ptsI_V25I=POINT,qnrS1=COMPLETE,uhpT_E350Q=POINT","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732377"",""ampC_0002""","PDT000966324.1","acrF=COMPLETE,ampC_C-11T=POINT,blaEC=COMPLETE,cyaA_S352T=POINT,dfrA7=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_E84G=POINT,parC_S80I=POINT,pmrB_P94S=POINT,sul1=COMPLETE","ampC_C-11T=POINT,cyaA_S352T=POINT,dfrA7=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_E84G=POINT,parC_S80I=POINT,pmrB_P94S=POINT,sul1=COMPLETE","cefotaxime=S,cefoxitin=R,ceftazidime=S"
"E.coli and Shigella",,"""SRS6732376"",""ampC_0001""","PDT000966325.1","acrF=COMPLETE,blaEC=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,emrD=COMPLETE,uhpT_E350Q=POINT","blaTEM=PARTIAL_END_OF_CONTIG,uhpT_E350Q=POINT","cefotaxime=S,cefoxitin=R,ceftazidime=S"
"E.coli and Shigella",,"""SRS6732374"",""ampC_0100""","PDT000966327.1","acrF=PARTIAL,blaCMY-2=COMPLETE,blaEC=COMPLETE,gyrA_S83L=POINT,mdtM=COMPLETE","blaCMY-2=COMPLETE,gyrA_S83L=POINT","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732372"",""ampC_0098""","PDT000966329.1","acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,uhpT_E350Q=POINT","blaCMY-2=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,parE_S458A=POINT,uhpT_E350Q=POINT","cefotaxime=R,cefoxitin=R,ceftazidime=I"
"E.coli and Shigella",,"""SRS6732370"",""ampC_0096""","PDT000966331.1","aac(3)-IId=COMPLETE,acrF=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,emrD=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE","aac(3)-IId=COMPLETE,blaCMY-2=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,tet(B)=COMPLETE","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732367"",""ampC_0034""","PDT000966334.1","acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,mdtM=COMPLETE","cyaA_S352T=POINT","cefotaxime=S,cefoxitin=R,ceftazidime=S"
"E.coli and Shigella",,"""SRS6732366"",""ampC_0033""","PDT000966335.1","aac(3)-IId=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,blaTEM=PARTIAL,blaTEM=PARTIAL_END_OF_CONTIG,cyaA_S352T=POINT,dfrA17=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,parE_S458A=POINT,sul1=COMPLETE,tet(B)=COMPLETE","aac(3)-IId=COMPLETE,aadA5=COMPLETE,blaTEM=PARTIAL,blaTEM=PARTIAL_END_OF_CONTIG,cyaA_S352T=POINT,dfrA17=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_S80I=POINT,parE_S458A=POINT,sul1=COMPLETE,tet(B)=COMPLETE","cefotaxime=S,cefoxitin=R,ceftazidime=S"
"E.coli and Shigella",,"""SRS6732365"",""ampC_0032""","PDT000966336.1","aac(3)-IId=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,ptsI_V25I=POINT,soxR_G121D=POINT,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","aac(3)-IId=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_E84V=POINT,parC_S80I=POINT,parE_I529L=POINT,ptsI_V25I=POINT,soxR_G121D=POINT,sul2=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT","cefotaxime=S,cefoxitin=R,ceftazidime=S"
"E.coli and Shigella",,"""SRS6732364"",""ampC_0031""","PDT000966337.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA14=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_E84G=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(B)=COMPLETE","aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaTEM-1=COMPLETE,dfrA14=COMPLETE,gyrA_D87N=POINT,gyrA_S83L=POINT,parC_E84G=POINT,parC_S80I=POINT,sul2=COMPLETE,tet(B)=COMPLETE","cefotaxime=R,cefoxitin=R,ceftazidime=I"
"E.coli and Shigella",,"""SRS6732363"",""ampC_0004""","PDT000966338.1","acrF=COMPLETE,ampC_T-32A=POINT,blaEC-5=COMPLETE,glpT_E448K=POINT,pmrB_E123D=POINT","ampC_T-32A=POINT,glpT_E448K=POINT,pmrB_E123D=POINT","cefotaxime=I,cefoxitin=R,ceftazidime=I"
"E.coli and Shigella",,"""SRS6732361"",""ampC_0029""","PDT000966340.1","aac(3)-IId=COMPLETE,aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,dfrA14=COMPLETE,dfrA17=PARTIAL,dfrA17=PARTIAL_END_OF_CONTIG,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE","aac(3)-IId=COMPLETE,aadA5=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,dfrA14=COMPLETE,dfrA17=PARTIAL,dfrA17=PARTIAL_END_OF_CONTIG,gyrA_S83L=POINT,mph(A)=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE","cefotaxime=R,cefoxitin=R,ceftazidime=R"
"E.coli and Shigella",,"""SRS6732360"",""ampC_0028""","PDT000966341.1","acrF=COMPLETE,blaEC-5=COMPLETE","blaEC-5=COMPLETE","cefotaxime=S,cefoxitin=R,ceftazidime=S"
"E.coli and Shigella",,"""SRS6732359"",""ampC_0027""","PDT000966342.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,cyaA_S352T=POINT,dfrA14=COMPLETE,gyrA_S83A=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE,uhpT_E350Q=POINT","aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,cyaA_S352T=POINT,dfrA14=COMPLETE,gyrA_S83A=POINT,mph(A)=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE,uhpT_E350Q=POINT","cefotaxime=R,cefoxitin=R,ceftazidime=R"
