#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"Staphylococcus aureus",,"""PC0267"",""PC0267c-S0286"",""SRS11792318""","PDT001516155.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,bleO=COMPLETE,glpT_A100V=POINT,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,parC_S80Y=POINT,tet(38)=PARTIAL","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,bleO=COMPLETE,glpT_A100V=POINT,murA_E291D=POINT,murA_T396N=POINT,parC_S80Y=POINT,tet(38)=PARTIAL","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=R,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0039"",""PC0039b-S0099"",""SRS11792493""","PDT001516380.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,bleO=COMPLETE,glpT_A100V=POINT,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=PARTIAL","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,bleO=COMPLETE,glpT_A100V=POINT,murA_E291D=POINT,murA_T396N=POINT,tet(38)=PARTIAL","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=R,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0039"",""PC0039a-S0039"",""SRS11792492""","PDT001516381.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,bleO=COMPLETE,glpT_A100V=POINT,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,parC_S80Y=POINT,tet(38)=PARTIAL","aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,bleO=COMPLETE,glpT_A100V=POINT,murA_E291D=POINT,murA_T396N=POINT,parC_S80Y=POINT,tet(38)=PARTIAL","ciprofloxacin=R,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=R,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0094"",""PC0094-S0094"",""SRS11792599""","PDT001516274.1","aac(6')-Ie/aph(2'')-Ia=COMPLETE,abc-f=HMM,blaI=COMPLETE,blaR1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,blaZ=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","aac(6')-Ie/aph(2'')-Ia=COMPLETE,abc-f=HMM,blaI=COMPLETE,blaR1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,blaZ=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0092"",""PC0092c-S0252"",""SRS11792596""","PDT001516277.1","abc-f=HMM,blaI=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaZ=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0092"",""PC0092a-S0092"",""SRS11792594""","PDT001516279.1","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,fosB=COMPLETE,fosB=PARTIAL,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,fosB=COMPLETE,fosB=PARTIAL,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0095"",""PC0095e-S0235"",""SRS11792604""","PDT001516269.1","aadD1=COMPLETE,glpT_A100V=POINT,mepA=COMPLETE,mupA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,glpT_A100V=POINT,mupA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=R,nitrofurantoin=S,oxacillin=S,penicillin=S,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0095"",""PC0095d-S0246"",""SRS11792603""","PDT001516270.1","aadD1=COMPLETE,glpT_A100V=POINT,mepA=COMPLETE,mupA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,glpT_A100V=POINT,mupA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=R,nitrofurantoin=S,oxacillin=S,penicillin=S,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0095"",""PC0095a-S0095"",""SRS11792600""","PDT001516273.1","aadD1=COMPLETE,glpT_A100V=POINT,mepA=COMPLETE,mupA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","aadD1=COMPLETE,glpT_A100V=POINT,mupA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=R,nitrofurantoin=S,oxacillin=S,penicillin=S,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PN0218"",""PN0218-S0362"",""SRS11792576""","PDT001516297.1","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,glpT_A100V=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,glpT_A100V=POINT,mecA=COMPLETE,mecR1=PARTIAL,murA_E291D=POINT,murA_T396N=POINT,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=R,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""250"",""BWH_250_S_aur"",""SRS13579684""","PDT001343030.1","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=R,erythromycin=R,gentamicin=S,levofloxacin=S,linezolid=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""PN0207"",""PN0207b-S0393"",""SRS11792567""","PDT001516306.1","abc-f=HMM,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PN0119"",""PN0119b-S0325"",""SRS11792327""","PDT001516146.1","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mecA=COMPLETE,mecR1=PARTIAL,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mecA=COMPLETE,mecR1=PARTIAL,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=R,oxacillin=R,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0018"",""PC0018c-S0163"",""SRS11792324""","PDT001516149.1","abc-f=HMM,blaZ=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaZ=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=R,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0018"",""PC0018b-S0101"",""SRS11792313""","PDT001516160.1","abc-f=HMM,blaZ=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaZ=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0018"",""PC0018a-S0018"",""SRS11792302""","PDT001516171.1","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0018"",""PC0018d-S0298"",""SRS11792447""","PDT001516426.1","abc-f=HMM,blaI=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,blaZ=COMPLETE,fosB=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,blaZ=COMPLETE,fosB=COMPLETE,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0058"",""PC0058d-S0400"",""SRS11792386""","PDT001516487.1","aadD1=COMPLETE,blaI=MISTRANSLATION,blaR1=MISTRANSLATION,blaZ=COMPLETE,lnu(A)=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE,tet(K)=COMPLETE","aadD1=COMPLETE,blaI=MISTRANSLATION,blaR1=MISTRANSLATION,blaZ=COMPLETE,lnu(A)=COMPLETE,tet(38)=COMPLETE,tet(K)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=R,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0058"",""PC0058b-S0083"",""SRS11792384""","PDT001516489.1","aadD1=COMPLETE,blaI=MISTRANSLATION,blaR1=MISTRANSLATION,blaZ=COMPLETE,lnu(A)=COMPLETE,mepA=COMPLETE,tet(38)=COMPLETE","aadD1=COMPLETE,blaI=MISTRANSLATION,blaR1=MISTRANSLATION,blaZ=COMPLETE,lnu(A)=COMPLETE,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0028"",""PC0028e-S0238"",""SRS11792349""","PDT001516124.1","abc-f=HMM,blaI=COMPLETE,blaZ=COMPLETE,fosB=HMM,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaZ=COMPLETE,fosB=HMM,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0028"",""PC0028d-S0230"",""SRS11792348""","PDT001516125.1","abc-f=HMM,blaI=COMPLETE,blaZ=COMPLETE,fosB=HMM,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaZ=COMPLETE,fosB=HMM,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0028"",""PC0028c-S0213"",""SRS11792347""","PDT001516126.1","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,fosB=HMM,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,fosB=HMM,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=R,vancomycin=S"
"Staphylococcus aureus",,"""PC0028"",""PC0028b-S0096"",""SRS11792346""","PDT001516127.1","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,fosB=HMM,mepA=COMPLETE,tet(38)=COMPLETE","abc-f=HMM,blaI=COMPLETE,blaR1=HMM,blaZ=COMPLETE,fosB=HMM,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=R,vancomycin=S"
"Staphylococcus aureus",,"""PC0028"",""PC0028a-S0028"",""SRS11792345""","PDT001516128.1","abc-f=HMM,blaI=COMPLETE,fosB=HMM,mepA=COMPLETE,tet(38)=COMPLETE,tet(K)=COMPLETE","abc-f=HMM,blaI=COMPLETE,fosB=HMM,tet(38)=COMPLETE,tet(K)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=R,vancomycin=S"
"Staphylococcus aureus",,"""PC0033"",""PC0033d-S0266"",""SRS11792477""","PDT001516396.1","blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=PARTIAL,mepA=COMPLETE,tet(38)=COMPLETE","blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=PARTIAL,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0033"",""PC0033b-S0061"",""SRS11792475""","PDT001516398.1","blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=PARTIAL,mepA=COMPLETE,tet(38)=COMPLETE","blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=PARTIAL,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0033"",""PC0033a-S0033"",""SRS11792473""","PDT001516400.1","blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=PARTIAL,mepA=COMPLETE,tet(38)=COMPLETE","blaR1=COMPLETE,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=PARTIAL,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""BWH_438_S_aur"",""SRS14603970""","PDT001383533.1","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ceftaroline=S,ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,gentamicin=S,levofloxacin=S,minocycline=S,moxifloxacin=S,oxacillin=S,rifampin=S,tetracycline=S,tigecycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0068"",""PC0068g-S0391"",""SRS11792408""","PDT001516465.1","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0068"",""PC0068f-S0242"",""SRS11792407""","PDT001516466.1","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0068"",""PC0068b-S0085"",""SRS11792402""","PDT001516471.1","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaPC1=COMPLETE,blaR1=COMPLETE,blaR1=PARTIAL_END_OF_CONTIG,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0068"",""PC0068a-S0068"",""SRS11792401""","PDT001516472.1","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,mepA=COMPLETE,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ant(9)-Ia=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,erm(A)=COMPLETE,fosB=COMPLETE,glpT_A100V=POINT,glpT_V213I=POINT,murA_D278E=POINT,murA_E291D=POINT,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=R,daptomycin=S,erythromycin=R,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0034"",""PC0034e-S0284"",""SRS11792482""","PDT001516391.1","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=PARTIAL,mepA=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=PARTIAL,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0034"",""PC0034d-S0283"",""SRS11792481""","PDT001516392.1","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=PARTIAL,mepA=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=PARTIAL,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0034"",""PC0034b-S0142"",""SRS11792479""","PDT001516394.1","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=MISTRANSLATION,fosB=PARTIAL,mepA=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=MISTRANSLATION,fosB=PARTIAL,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=S,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
"Staphylococcus aureus",,"""PC0034"",""PC0034a-S0034"",""SRS11792478""","PDT001516395.1","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=PARTIAL,mepA=COMPLETE,tet(38)=COMPLETE","blaI=COMPLETE,blaR1=MISTRANSLATION,blaZ=COMPLETE,blaZ=PARTIAL_END_OF_CONTIG,fosB=PARTIAL,tet(38)=COMPLETE","ciprofloxacin=S,clindamycin=S,daptomycin=S,erythromycin=S,fusidic acid=S,gentamicin=S,linezolid=S,mupirocin=S,nitrofurantoin=S,oxacillin=S,penicillin=R,rifampin=S,teicoplanin=S,tetracycline=S,vancomycin=S"
