#Organism group,Strain,Isolate identifiers,Isolate,AMR genotypes,AMR genotypes core,AST phenotypes
"Streptococcus pneumoniae",,"""143"",""2013224446"",""SRS967312""","PDT001029208.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=I,vancomycin=S"
"Streptococcus pneumoniae",,"""2013224801"",""66"",""SRS967309""","PDT001029210.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""167"",""2013224921"",""SRS967308""","PDT001029212.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2013227862"",""39"",""SRS967300""","PDT001029220.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2013228088"",""67"",""SRS967298""","PDT001029222.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=I,vancomycin=S"
"Streptococcus pneumoniae",,"""2014200763"",""63"",""SRS967291""","PDT001029229.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014200864"",""38"",""SRS967288""","PDT001029232.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""130"",""2014201462"",""SRS967285""","PDT001029235.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""132"",""2014201852"",""SRS967280""","PDT001029240.1","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,pmrA=COMPLETE","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014201854"",""82"",""SRS967279""","PDT001029241.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014202035"",""8"",""SRS967278""","PDT001029242.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014202041"",""43"",""SRS967277""","PDT001029243.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014202149"",""94"",""SRS967275""","PDT001029245.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""103"",""2014202158"",""SRS967273""","PDT001029247.1","mef(A)=COMPLETE,msr(D)=COMPLETE,msr(D)=PARTIAL_END_OF_CONTIG,pbp1a=COMPLETE,pbp2x=COMPLETE,pmrA=COMPLETE","mef(A)=COMPLETE,msr(D)=COMPLETE,msr(D)=PARTIAL_END_OF_CONTIG,pbp1a=COMPLETE,pbp2x=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""154"",""2014202160"",""SRS967272""","PDT001029248.1","mef(A)=COMPLETE,msr(D)=COMPLETE,pmrA=COMPLETE","mef(A)=COMPLETE,msr(D)=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=I,vancomycin=S"
"Streptococcus pneumoniae",,"""2014202166"",""64"",""SRS967271""","PDT001029249.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""16"",""2014202193"",""SRS967270""","PDT001029250.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014202525"",""88"",""SRS967265""","PDT001029256.1","pbp2b=COMPLETE,pmrA=COMPLETE","pbp2b=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""19"",""2014202538"",""SRS967264""","PDT001029257.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014202576"",""25"",""SRS967257""","PDT001029264.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014203083"",""49"",""SRS967253""","PDT001029268.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=I,vancomycin=S"
"Streptococcus pneumoniae",,"""2014203816"",""68"",""SRS967250""","PDT001029271.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=I,vancomycin=S"
"Streptococcus pneumoniae",,"""2014204525"",""45"",""SRS967240""","PDT001029281.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014205695"",""87"",""SRS967230""","PDT001029292.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=I,vancomycin=S"
"Streptococcus pneumoniae",,"""142"",""2014204528"",""SRS967227""","PDT001029282.1","mef(A)=COMPLETE,mef(A)=PARTIAL_END_OF_CONTIG,msr(D)=COMPLETE,msr(D)=PARTIAL_END_OF_CONTIG,pmrA=COMPLETE","mef(A)=COMPLETE,mef(A)=PARTIAL_END_OF_CONTIG,msr(D)=COMPLETE,msr(D)=PARTIAL_END_OF_CONTIG","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=I,vancomycin=S"
"Streptococcus pneumoniae",,"""174"",""2014201471"",""SRS967283""","PDT001029237.1","pbp2b=COMPLETE,pbp2x=COMPLETE,pmrA=COMPLETE","pbp2b=COMPLETE,pbp2x=COMPLETE","amoxicillin=I,cefotaxime=S,ceftriaxone=S,cefuroxime=R,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=R,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""135"",""2014205714"",""SRS967229""","PDT001029293.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2013219473"",""86"",""SRS967346""","PDT001029173.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""126"",""2013219512"",""SRS967343""","PDT001029176.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""14"",""2013217256"",""SRS967373""","PDT001029144.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014204552"",""91"",""SRS967235""","PDT001029287.1","pbp2x=COMPLETE,pmrA=COMPLETE","pbp2x=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014203994"",""75"",""SRS967243""","PDT001029278.1","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,pmrA=MISTRANSLATION,tet(M)=COMPLETE","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,tet(M)=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=R,trimethoprim-sulfamethoxazole=I,vancomycin=S"
"Streptococcus pneumoniae",,"""2014202234"",""79"",""SRS967268""","PDT001029253.1","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,pmrA=MISTRANSLATION,tet(M)=COMPLETE","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,tet(M)=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=R,trimethoprim-sulfamethoxazole=I,vancomycin=S"
"Streptococcus pneumoniae",,"""2014202885"",""44"",""SRS967255""","PDT001029266.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2013213344"",""52"",""SRS967396""","PDT001029121.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014204010"",""35"",""SRS967242""","PDT001029279.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2013228259"",""69"",""SRS967297""","PDT001029223.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2013218767"",""30"",""SRS967350""","PDT001029169.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014202556"",""34"",""SRS967261""","PDT001029260.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2013215520"",""29"",""SRS967381""","PDT001029136.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""164"",""2014203834"",""SRS967249""","PDT001029272.1","erm(B)=COMPLETE,pmrA=COMPLETE,tet(M)=COMPLETE","erm(B)=COMPLETE,tet(M)=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=R,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=I,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""137"",""2013211370"",""SRS967399""","PDT001029118.1","pbp2b=COMPLETE,pbp2x=COMPLETE,pmrA=COMPLETE","pbp2b=COMPLETE,pbp2x=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014204536"",""71"",""SRS967237""","PDT001029285.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""176"",""2013226869"",""SRS967303""","PDT001029217.1","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,pmrA=COMPLETE","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE","amoxicillin=I,cefotaxime=S,ceftriaxone=S,cefuroxime=R,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=I,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014204541"",""85"",""SRS967236""","PDT001029286.1","mef(A)=COMPLETE,pmrA=COMPLETE","mef(A)=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2013218174"",""95"",""SRS967364""","PDT001029153.1","mef(A)=COMPLETE,msr(D)=COMPLETE,pmrA=COMPLETE","mef(A)=COMPLETE,msr(D)=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""2014206986"",""93"",""SRS967228""","PDT001029294.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""131"",""2013218759"",""SRS967352""","PDT001029168.1","erm(B)=COMPLETE,pbp1a=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,pmrA=COMPLETE,tet(M)=COMPLETE","erm(B)=COMPLETE,pbp1a=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,tet(M)=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=R,ciprofloxacin=S,clindamycin=R,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=S"
"Streptococcus pneumoniae",,"""2014203084"",""81"",""SRS967252""","PDT001029269.1","catA=COMPLETE,erm(B)=COMPLETE,pbp1a=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,pmrA=COMPLETE,tet(M)=COMPLETE","catA=COMPLETE,erm(B)=COMPLETE,pbp1a=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,tet(M)=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=R,chloramphenicol=R,ciprofloxacin=S,clindamycin=R,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=I,penicillin=I,rifampin=S,synercid=S,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=S"
"Streptococcus pneumoniae",,"""2014204530"",""97"",""SRS967239""","PDT001029283.1","erm(B)=COMPLETE,pbp1a=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,pmrA=COMPLETE,tet(M)=COMPLETE,tet(M)=PARTIAL","erm(B)=COMPLETE,pbp1a=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,tet(M)=COMPLETE,tet(M)=PARTIAL","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=R,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=R,trimethoprim-sulfamethoxazole=R,vancomycin=S"
"Streptococcus pneumoniae",,"""175"",""2013224752"",""SRS967311""","PDT001029209.1","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,pmrA=COMPLETE","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=R,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=I,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""168"",""2013218743"",""SRS967353""","PDT001029166.1","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,pmrA=COMPLETE","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=R,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=R,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
"Streptococcus pneumoniae",,"""166"",""2013226318"",""SRS967307""","PDT001029214.1","mef(A)=COMPLETE,msr(D)=COMPLETE,pmrA=COMPLETE","mef(A)=COMPLETE,msr(D)=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=I,vancomycin=S"
"Streptococcus pneumoniae",,"""163"",""2013226323"",""SRS967305""","PDT001029215.1","mef(A)=COMPLETE,msr(D)=COMPLETE,pmrA=COMPLETE","mef(A)=COMPLETE,msr(D)=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=R,vancomycin=S"
"Streptococcus pneumoniae",,"""162"",""2014201413"",""SRS967287""","PDT001029233.1","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE,pmrA=COMPLETE","mef(A)=COMPLETE,msr(D)=COMPLETE,pbp2b=COMPLETE,pbp2x=COMPLETE","amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=I,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=R,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=I,vancomycin=S"
"Streptococcus pneumoniae",,"""2013224419"",""32"",""SRS967313""","PDT001029207.1","pmrA=COMPLETE",,"amoxicillin=S,cefotaxime=S,ceftriaxone=S,cefuroxime=S,chloramphenicol=S,ciprofloxacin=S,clindamycin=S,erythromycin=S,levofloxacin=S,linezolid=S,meropenem=S,penicillin=S,rifampin=S,synercid=S,tetracycline=S,trimethoprim-sulfamethoxazole=S,vancomycin=S"
